sweep,parameter_1,value_1,unit_1,parameter_2,value_2,unit_2,tax_rate_tau,legal_coverage_lambda,compliance_chi,kappa_gross,fixed_transfer,net_public_resources,delta_demand_0,opportunity_index_1,minimum_resource_cost,technically_attainable,fiscally_feasible,demand_gate,opportunity_gate,joint_gate_pass
capacity,phi,0.0575,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.2125000000000004,,True,True,False,False,False
capacity,phi,0.06,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.25,,True,True,False,False,False
capacity,phi,0.0625,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.2875,,True,True,False,False,False
capacity,phi,0.065,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.325,,True,True,False,False,False
capacity,phi,0.0675,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.3625,,True,True,False,False,False
capacity,phi,0.07,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.4000000000000004,,True,True,False,False,False
capacity,phi,0.07250000000000001,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.4375,,True,True,False,False,False
capacity,phi,0.07500000000000001,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.475,,True,True,False,False,False
capacity,phi,0.0775,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.5125,,True,True,False,False,False
capacity,phi,0.08,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.55,,True,True,False,False,False
capacity,phi,0.0825,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.5875,,True,True,False,False,False
capacity,phi,0.08499999999999999,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.625,,True,True,False,False,False
capacity,phi,0.0875,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.6624999999999996,,True,True,False,False,False
capacity,phi,0.09,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.7,,True,True,False,False,False
capacity,phi,0.0925,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.7375,,True,True,False,False,False
capacity,phi,0.095,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.7750000000000004,,True,True,False,False,False
capacity,phi,0.0975,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.8125,,True,True,False,False,False
capacity,phi,0.1,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.8500000000000005,,True,True,False,False,False
capacity,phi,0.10250000000000001,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.8875,,True,True,False,False,False
capacity,phi,0.10500000000000001,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.9250000000000003,,True,True,False,False,False
capacity,phi,0.10750000000000001,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,2.9625000000000004,,True,True,False,False,False
capacity,phi,0.11000000000000001,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.0000000000000004,,True,True,False,False,False
capacity,phi,0.11249999999999999,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.0374999999999996,,True,True,False,False,False
capacity,phi,0.11499999999999999,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.0749999999999997,,True,True,False,False,False
capacity,phi,0.1175,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.1125,,True,True,False,False,False
capacity,phi,0.12,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.15,,True,True,False,False,False
capacity,phi,0.1225,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.1875,,True,True,False,False,False
capacity,phi,0.125,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.225,,True,True,False,False,False
capacity,phi,0.1275,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.2625,,True,True,False,False,False
capacity,phi,0.13,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.3000000000000003,,True,True,False,False,False
capacity,phi,0.1325,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.3375000000000004,,True,True,False,False,False
capacity,phi,0.135,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.375,,True,True,False,False,False
capacity,phi,0.1375,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.4125,,True,True,False,False,False
capacity,phi,0.14,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.45,,True,True,False,False,False
capacity,phi,0.14250000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.4875000000000003,,True,True,False,False,False
capacity,phi,0.145,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.5249999999999995,,True,True,False,False,False
capacity,phi,0.1475,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.5625,,True,True,False,False,False
capacity,phi,0.15,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.6,,True,True,False,False,False
capacity,phi,0.1525,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.6375,,True,True,False,False,False
capacity,phi,0.155,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.675,,True,True,False,False,False
capacity,phi,0.1575,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.7125,,True,True,False,False,False
capacity,phi,0.16,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.75,,True,True,False,False,False
capacity,phi,0.1625,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.7875000000000005,,True,True,False,False,False
capacity,phi,0.165,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.8249999999999997,,True,True,False,False,False
capacity,phi,0.1675,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.8625,,True,True,False,False,False
capacity,phi,0.17,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.9000000000000004,,True,True,False,False,False
capacity,phi,0.17250000000000001,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.937500000000001,,True,True,False,False,False
capacity,phi,0.17500000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,3.9749999999999996,,True,True,False,False,False
capacity,phi,0.17750000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.0125,,True,True,False,False,False
capacity,phi,0.18000000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.050000000000001,,True,True,False,False,False
capacity,phi,0.18250000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.0875,,True,True,False,False,False
capacity,phi,0.185,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.125,,True,True,False,False,False
capacity,phi,0.1875,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.1625000000000005,,True,True,False,False,False
capacity,phi,0.19,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.200000000000001,,True,True,False,False,False
capacity,phi,0.1925,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.2375,,True,True,False,False,False
capacity,phi,0.195,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.275,,True,True,False,False,False
capacity,phi,0.1975,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.3125,,True,True,False,False,False
capacity,phi,0.2,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.3500000000000005,,True,True,False,False,False
capacity,phi,0.2025,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.3875,,True,True,False,False,False
capacity,phi,0.20500000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.425000000000001,,True,True,False,False,False
capacity,phi,0.20750000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.4625,,True,True,False,False,False
capacity,phi,0.21000000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.500000000000001,,True,True,False,False,False
capacity,phi,0.21250000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.5375,,True,True,False,False,False
capacity,phi,0.21500000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.575,,True,True,False,False,False
capacity,phi,0.2175,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.6125,,True,True,False,False,False
capacity,phi,0.22,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.65,,True,True,False,False,False
capacity,phi,0.2225,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.6875,,True,True,False,False,False
capacity,phi,0.225,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.7250000000000005,,True,True,False,False,False
capacity,phi,0.2275,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.762499999999999,,True,True,False,False,False
capacity,phi,0.23,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.8,,True,True,False,False,False
capacity,phi,0.2325,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.8375,,True,True,False,False,False
capacity,phi,0.23500000000000001,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.875000000000001,,True,True,False,False,False
capacity,phi,0.23750000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.9125,,True,True,False,False,False
capacity,phi,0.24000000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.95,,True,True,False,False,False
capacity,phi,0.24250000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,4.987500000000001,,True,True,False,False,False
capacity,phi,0.24500000000000002,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.24750000000000003,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.25,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2525,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.255,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2575,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.26,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2625,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.265,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2675,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.27,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2725,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.275,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2775,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.27999999999999997,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2825,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.285,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2875,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.29,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2925,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.295,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.2975,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.3,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.3025,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.305,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.3075,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.31,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.3125,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.315,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.3175,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.32,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.3225,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.325,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.3275,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.32999999999999996,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.33249999999999996,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.33499999999999996,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.33749999999999997,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.33999999999999997,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.34249999999999997,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.345,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.3475,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
capacity,phi,0.35,capacity per investment good,I_q,3.0,date-0 goods,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.0,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.005,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.01,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.015,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.02,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.025,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.03,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.035,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.04,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
depreciation,delta_q,0.045,rate,phi,0.25,capacity per investment good,1.0,1.0,1.0,1.0,12.0,19.0,-3.1999999999999993,5.0,,True,True,False,True,False
